RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
AATF,ENSG00000110700,RPS13,protein_coding,2,2,8,AATF:CH77,chr11,17074691,17074744,17074691,17074744.0,-,2.0,0.213,,,,21.0,K562
AATF,ENSG00000110700,RPS13,protein_coding,2,2,8,AATF:CH78,chr11,17075795,17075868,17075795,17075868.0,-,2.0,0.213,,,,21.0,K562
AATF,ENSG00000110955,ATP5F1B,protein_coding,2,2,5,AATF:CH125,chr12,56643685,56643725,56643685,56643725.0,-,2.0,-0.124,,,,23.0,K562
AATF,ENSG00000110955,ATP5F1B,protein_coding,2,2,5,AATF:CH126,chr12,56645016,56645065,56645016,56645065.0,-,2.0,-0.124,,,,23.0,K562
AATF,ENSG00000112137,PHACTR1,protein_coding,1,2,2,AATF:CH464,chr6,13214160,13214203,13214160,13214203.0,+,2.0,1.861,,,,18.0,K562
AATF,ENSG00000112306,RPS12,protein_coding,3,2,6,AATF:CH479,chr6,132815322,132815361,132815322,132815361.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000112306,RPS12,protein_coding,3,2,6,AATF:CH480,chr6,132816820,132816861,132816820,132816861.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000112306,RPS12,protein_coding,3,2,6,AATF:CH481,chr6,132817286,132817330,132817286,132817330.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000112715,VEGFA,protein_coding,2,2,2,AATF:CH473,chr6,43778191,43778230,43778191,43778230.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000112715,VEGFA,protein_coding,2,2,2,AATF:CH474,chr6,43785138,43785177,43785138,43785177.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000112972,HMGCS1,protein_coding,2,1,2,AATF:CH443,chr5,43291019,43291058,43291019,43291058.0,-,1.0,-0.86,,,,13.0,K562
AATF,ENSG00000112972,HMGCS1,protein_coding,2,1,2,AATF:CH444,chr5,43296643,43296682,43296643,43296682.0,-,1.0,-0.86,,,,13.0,K562
AATF,ENSG00000113013,HSPA9,protein_coding,2,2,8,AATF:CH451,chr5,138561028,138561110,138561028,138561110.0,-,2.0,-0.308,,,,20.0,K562
AATF,ENSG00000113013,HSPA9,protein_coding,2,2,8,AATF:CH452,chr5,138569067,138569106,138569067,138569106.0,-,1.0,-0.308,,,,20.0,K562
AATF,ENSG00000113732,ATP6V0E1,protein_coding,1,2,2,AATF:CH455,chr5,173020793,173020833,173020793,173020833.0,+,2.0,0.426,,,,20.0,K562
AATF,ENSG00000114686,MRPL3,protein_coding,1,1,1,AATF:CH413,chr3,131479114,131479153,131479114,131479153.0,-,1.0,,,,,24.0,K562
AATF,ENSG00000114867,EIF4G1,protein_coding,1,2,2,AATF:CH419,chr3,184325713,184325753,184325713,184325753.0,+,2.0,-0.229,,,,19.0,K562
AATF,ENSG00000114942,EEF1B2,protein_coding,2,2,3,AATF:CH319,chr2,206161883,206161883,206161883,206161883.0,+,1.0,,,,,26.0,K562
AATF,ENSG00000114942,EEF1B2,protein_coding,2,2,3,AATF:CH320,chr2,206162283,206162322,206162283,206162322.0,+,2.0,,,,,26.0,K562
AATF,ENSG00000115053,NCL,protein_coding,3,2,6,AATF:CH322,chr2,231455834,231455880,231455834,231455880.0,-,2.0,,,,,26.0,K562
AATF,ENSG00000115053,NCL,protein_coding,3,2,6,AATF:CH323,chr2,231456459,231456498,231456459,231456498.0,-,2.0,,,,,26.0,K562
AATF,ENSG00000115053,NCL,protein_coding,3,2,6,AATF:CH324,chr2,231460364,231460409,231460364,231460409.0,-,2.0,,,,,26.0,K562
AATF,ENSG00000115170,ACVR1,protein_coding,1,1,1,AATF:CH312,chr2,157875488,157875527,157875488,157875527.0,-,1.0,0.531,,,,16.0,K562
AATF,ENSG00000115758,ODC1,protein_coding,1,2,2,AATF:CH290,chr2,10446751,10446751,10446751,10446751.0,-,2.0,0.592,,,,22.0,K562
AATF,ENSG00000116017,ARID3A,protein_coding,2,1,2,AATF:CH245,chr19,944358,944397,944358,944397.0,+,1.0,-0.461,,,,11.0,K562
AATF,ENSG00000116017,ARID3A,protein_coding,2,1,2,AATF:CH246,chr19,954121,954160,954121,954160.0,+,1.0,-0.461,,,,11.0,K562
AATF,ENSG00000116350,SRSF4,protein_coding,1,1,1,AATF:CH15,chr1,29181530,29181569,29181530,29181569.0,-,1.0,,,,,13.0,K562
AATF,ENSG00000117054,ACADM,protein_coding,1,2,3,AATF:CH26,chr1,75787072,75787133,75787072,75787133.0,+,2.0,-0.24,,,,18.0,K562
AATF,ENSG00000117569,PTBP2,protein_coding,1,1,1,AATF:CH33,chr1,96790669,96790708,96790669,96790708.0,+,1.0,,,,,15.0,K562
AATF,ENSG00000118873,RAB3GAP2,protein_coding,1,2,2,AATF:CH53,chr1,220200530,220200598,220200530,220200598.0,-,2.0,,,,,19.0,K562
AATF,ENSG00000120438,TCP1,protein_coding,1,1,1,AATF:CH483,chr6,159780235,159780274,159780235,159780274.0,-,1.0,0.247,,,,25.0,K562
AATF,ENSG00000120690,ELF1,protein_coding,1,1,1,AATF:CH139,chr13,41060724,41060763,41060724,41060763.0,-,1.0,0.188,,,,18.0,K562
AATF,ENSG00000120948,TARDBP,protein_coding,1,1,1,AATF:CH4,chr1,11022659,11022698,11022659,11022698.0,+,1.0,,,,,27.0,K562
AATF,ENSG00000122026,RPL21,protein_coding,1,2,2,AATF:CH138,chr13,27255083,27255137,27255083,27255137.0,+,2.0,0.269,,,,23.0,K562
AATF,ENSG00000122406,RPL5,protein_coding,2,2,4,AATF:CH30,chr1,92837309,92837349,92837309,92837349.0,+,2.0,0.306,0.115,,,24.0,K562
AATF,ENSG00000122406,RPL5,protein_coding,2,2,4,AATF:CH31,chr1,92840790,92840830,92840790,92840830.0,+,2.0,0.306,0.115,,,24.0,K562
AATF,ENSG00000122566,HNRNPA2B1,protein_coding,1,2,3,AATF:CH493,chr7,26199104,26199231,26199104,26199231.0,-,2.0,,,,,23.0,K562
AATF,ENSG00000124802,EEF1E1,protein_coding,1,2,2,AATF:CH463,chr6,8086428,8086471,8086428,8086471.0,-,2.0,0.233,,,,25.0,K562
AATF,ENSG00000125107,CNOT1,protein_coding,1,1,1,AATF:CH186,chr16,58548537,58548537,58548537,58548537.0,-,1.0,-0.143,,,,17.0,K562
AATF,ENSG00000125691,RPL23,protein_coding,2,2,3,AATF:CH220,chr17,38851523,38851562,38851523,38851562.0,-,1.0,0.201,,,,31.0,K562
AATF,ENSG00000125691,RPL23,protein_coding,2,2,3,AATF:CH221,chr17,38852850,38852908,38852850,38852908.0,-,2.0,0.201,,,,31.0,K562
AATF,ENSG00000125835,SNRPB,protein_coding,1,1,1,AATF:CH328,chr20,2462972,2463011,2462972,2463011.0,-,1.0,-0.366,,,,25.0,K562
AATF,ENSG00000125850,OVOL2,protein_coding,1,2,4,AATF:CH333,chr20,17962752,17962918,17962752,17962918.0,-,2.0,,,,,16.0,K562
AATF,ENSG00000127184,COX7C,protein_coding,1,1,1,AATF:CH448,chr5,86620508,86620508,86620508,86620508.0,+,1.0,0.646,0.281,,,23.0,K562
AATF,ENSG00000127483,HP1BP3,protein_coding,1,2,2,AATF:CH7,chr1,20775554,20775598,20775554,20775598.0,-,2.0,-0.162,,,,15.0,K562
AATF,ENSG00000128191,DGCR8,protein_coding,1,1,1,AATF:CH394,chr22,20080571,20080610,20080571,20080610.0,+,1.0,,,,,14.0,K562
AATF,ENSG00000128228,SDF2L1,protein_coding,1,1,1,AATF:CH397,chr22,21644196,21644235,21644196,21644235.0,+,1.0,,,,,22.0,K562
AATF,ENSG00000129657,SEC14L1,protein_coding,1,2,2,AATF:CH234,chr17,77089348,77089410,77089348,77089410.0,+,2.0,0.599,,,,17.0,K562
AATF,ENSG00000129993,CBFA2T3,protein_coding,2,2,3,AATF:CH195,chr16,88893148,88893187,88893148,88893187.0,-,1.0,,,,,16.0,K562
AATF,ENSG00000129993,CBFA2T3,protein_coding,2,2,3,AATF:CH196,chr16,88894102,88894152,88894102,88894152.0,-,2.0,,,,,16.0,K562
AATF,ENSG00000130382,MLLT1,protein_coding,1,1,1,AATF:CH257,chr19,6239488,6239527,6239488,6239527.0,-,1.0,,,,,26.0,K562
AATF,ENSG00000130560,UBAC1,protein_coding,1,2,12,AATF:CH534,chr9,135939427,135939625,135939427,135939625.0,-,2.0,,,,,19.0,K562
AATF,ENSG00000130810,PPAN,protein_coding,2,2,3,AATF:CH259,chr19,10107658,10107658,10107658,10107658.0,+,1.0,-0.599,,,,27.0,K562
AATF,ENSG00000130810,PPAN,protein_coding,2,2,3,AATF:CH260,chr19,10109772,10109811,10109772,10109811.0,+,2.0,-0.599,,,,27.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH559,chrX,153688276,153688315,153688276,153688315.0,+,1.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH560,chrX,153688940,153688981,153688940,153688981.0,+,2.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH561,chrX,153690112,153690151,153690112,153690151.0,+,1.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH562,chrX,153690726,153690765,153690726,153690765.0,+,1.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH563,chrX,153691106,153691145,153691106,153691145.0,+,2.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH564,chrX,153692151,153692190,153692151,153692190.0,+,1.0,-0.904,,,,15.0,K562
AATF,ENSG00000130821,SLC6A8,protein_coding,7,2,10,AATF:CH565,chrX,153692979,153693025,153692979,153693025.0,+,2.0,-0.904,,,,15.0,K562
AATF,ENSG00000130826,DKC1,protein_coding,2,2,4,AATF:CH567,chrX,154768591,154768630,154768591,154768630.0,+,2.0,,-0.2,,,28.0,K562
AATF,ENSG00000130826,DKC1,protein_coding,2,2,4,AATF:CH568,chrX,154775062,154775104,154775062,154775104.0,+,2.0,,-0.2,,,28.0,K562
AATF,ENSG00000130830,MPP1,protein_coding,1,1,1,AATF:CH569,chrX,154787093,154787132,154787093,154787132.0,-,1.0,,,,,11.0,K562
AATF,ENSG00000131149,GSE1,protein_coding,4,2,15,AATF:CH191,chr16,85510433,85510472,85510433,85510472.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000131149,GSE1,protein_coding,4,2,15,AATF:CH192,chr16,85587477,85587516,85587477,85587516.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000131149,GSE1,protein_coding,4,2,15,AATF:CH193,chr16,85589500,85589539,85589500,85589539.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000131149,GSE1,protein_coding,4,2,15,AATF:CH194,chr16,85590218,85590733,85590218,85590733.0,+,2.0,,,,,17.0,K562
AATF,ENSG00000131653,TRAF7,protein_coding,1,1,1,AATF:CH173,chr16,2165102,2165141,2165102,2165141.0,+,1.0,-0.507,,,,16.0,K562
AATF,ENSG00000132182,NUP210,protein_coding,1,2,2,AATF:CH406,chr3,13377723,13377798,13377723,13377798.0,-,2.0,-0.422,,,,13.0,K562
AATF,ENSG00000132300,PTCD3,protein_coding,1,2,2,AATF:CH301,chr2,86135945,86135985,86135945,86135985.0,+,2.0,,,,,17.0,K562
AATF,ENSG00000132680,KHDC4,protein_coding,2,2,5,AATF:CH43,chr1,155919914,155919976,155919914,155919976.0,-,2.0,,,,,14.0,K562
AATF,ENSG00000132680,KHDC4,protein_coding,2,2,5,AATF:CH44,chr1,155925981,155926022,155925981,155926022.0,-,2.0,,,,,14.0,K562
AATF,ENSG00000133112,TPT1,protein_coding,2,2,4,AATF:CH141,chr13,45336347,45336386,45336347,45336386.0,-,1.0,0.143,0.368,,,14.0,K562
AATF,ENSG00000133112,TPT1,protein_coding,2,2,4,AATF:CH142,chr13,45337496,45337555,45337496,45337555.0,-,2.0,0.143,0.368,,,14.0,K562
AATF,ENSG00000133316,WDR74,protein_coding,1,2,4,AATF:CH83,chr11,62841674,62841754,62841674,62841754.0,-,2.0,,,,,30.0,K562
AATF,ENSG00000134107,BHLHE40,protein_coding,1,1,1,AATF:CH404,chr3,4983826,4983865,4983826,4983865.0,+,1.0,,0.688,,,17.0,K562
AATF,ENSG00000134574,DDB2,protein_coding,1,1,1,AATF:CH80,chr11,47236639,47236678,47236639,47236678.0,+,1.0,,0.626,,,13.0,K562
AATF,ENSG00000134644,PUM1,protein_coding,3,2,5,AATF:CH17,chr1,30935710,30935753,30935710,30935753.0,-,2.0,,,,,20.0,K562
AATF,ENSG00000134644,PUM1,protein_coding,3,2,5,AATF:CH18,chr1,30949139,30949182,30949139,30949182.0,-,2.0,,,,,20.0,K562
AATF,ENSG00000134644,PUM1,protein_coding,3,2,5,AATF:CH19,chr1,30968179,30968218,30968179,30968218.0,-,1.0,,,,,20.0,K562
AATF,ENSG00000134882,UBAC2,protein_coding,1,2,2,AATF:CH145,chr13,99205755,99205794,99205755,99205794.0,+,2.0,-0.398,,,,17.0,K562
AATF,ENSG00000136270,TBRG4,protein_coding,1,2,2,AATF:CH495,chr7,45104928,45104968,45104928,45104968.0,-,2.0,-0.365,,,,25.0,K562
AATF,ENSG00000136527,TRA2B,protein_coding,1,1,1,AATF:CH420,chr3,185934388,185934427,185934388,185934427.0,-,1.0,,-0.236,,,20.0,K562
AATF,ENSG00000137073,UBAP2,protein_coding,2,2,3,AATF:CH517,chr9,33934287,33934327,33934287,33934327.0,-,2.0,,,,,16.0,K562
AATF,ENSG00000137073,UBAP2,protein_coding,2,2,3,AATF:CH518,chr9,33952761,33952800,33952761,33952800.0,-,1.0,,,,,16.0,K562
AATF,ENSG00000137193,PIM1,protein_coding,1,2,2,AATF:CH472,chr6,37175126,37175195,37175126,37175195.0,+,2.0,0.159,,,,13.0,K562
AATF,ENSG00000137198,GMPR,protein_coding,1,2,2,AATF:CH465,chr6,16266184,16266223,16266184,16266223.0,+,2.0,,,,,14.0,K562
AATF,ENSG00000137571,SLCO5A1,protein_coding,1,2,2,AATF:CH513,chr8,69690328,69690367,69690328,69690367.0,-,2.0,,,,,12.0,K562
AATF,ENSG00000137818,RPLP1,protein_coding,1,1,1,AATF:CH164,chr15,69452846,69452885,69452846,69452885.0,+,1.0,,,,,24.0,K562
AATF,ENSG00000137955,RABGGTB,protein_coding,3,2,8,AATF:CH26,chr1,75787072,75787133,75787072,75787133.0,+,2.0,-0.443,-0.245,,,13.0,K562
AATF,ENSG00000137955,RABGGTB,protein_coding,3,2,8,AATF:CH27,chr1,75787889,75787952,75787889,75787952.0,+,2.0,-0.443,-0.245,,,13.0,K562
AATF,ENSG00000137955,RABGGTB,protein_coding,3,2,8,AATF:CH28,chr1,75789490,75789529,75789490,75789529.0,+,2.0,-0.443,-0.245,,,13.0,K562
AATF,ENSG00000138674,SEC31A,protein_coding,2,2,4,AATF:CH433,chr4,82895842,82895890,82895842,82895890.0,-,2.0,-0.223,,,,21.0,K562
AATF,ENSG00000138674,SEC31A,protein_coding,2,2,4,AATF:CH434,chr4,82898143,82898185,82898143,82898185.0,-,2.0,-0.223,,,,21.0,K562
AATF,ENSG00000139620,KANSL2,protein_coding,1,2,2,AATF:CH121,chr12,48654399,48654439,48654399,48654439.0,-,2.0,,,,,16.0,K562
AATF,ENSG00000140545,MFGE8,protein_coding,1,2,2,AATF:CH165,chr15,88901098,88901299,88901098,88901299.0,-,2.0,,,,,12.0,K562
AATF,ENSG00000140988,RPS2,protein_coding,3,2,4,AATF:CH169,chr16,1962385,1962385,1962385,1962385.0,-,1.0,-0.466,,,,25.0,K562
AATF,ENSG00000140988,RPS2,protein_coding,3,2,4,AATF:CH170,chr16,1962962,1963003,1962962,1963003.0,-,2.0,-0.466,,,,25.0,K562
AATF,ENSG00000140988,RPS2,protein_coding,3,2,4,AATF:CH171,chr16,1964569,1964608,1964569,1964608.0,-,1.0,-0.466,,,,25.0,K562
AATF,ENSG00000141447,OSBPL1A,protein_coding,1,2,2,AATF:CH238,chr18,24170541,24170541,24170541,24170541.0,-,2.0,,,,,14.0,K562
AATF,ENSG00000142208,AKT1,protein_coding,1,1,1,AATF:CH158,chr14,104777258,104777297,104777258,104777297.0,-,1.0,-0.45,,,,14.0,K562
AATF,ENSG00000142494,SLC47A1,protein_coding,1,1,1,AATF:CH212,chr17,19557630,19557669,19557630,19557669.0,+,1.0,-0.653,,,,17.0,K562
AATF,ENSG00000142534,RPS11,protein_coding,1,2,3,AATF:CH287,chr19,49497750,49497764,49497750,49497764.0,+,2.0,,,,,26.0,K562
AATF,ENSG00000142541,RPL13A,protein_coding,4,2,8,AATF:CH283,chr19,49489987,49490027,49489987,49490027.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000142541,RPL13A,protein_coding,4,2,8,AATF:CH284,chr19,49490636,49490676,49490636,49490676.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000142541,RPL13A,protein_coding,4,2,8,AATF:CH285,chr19,49490914,49490953,49490914,49490953.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000142541,RPL13A,protein_coding,4,2,8,AATF:CH286,chr19,49491218,49491218,49491218,49491218.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000142937,RPS8,protein_coding,4,2,9,AATF:CH22,chr1,44775883,44775922,44775883,44775922.0,+,2.0,,0.275,,,27.0,K562
AATF,ENSG00000142937,RPS8,protein_coding,4,2,9,AATF:CH23,chr1,44776492,44776551,44776492,44776551.0,+,2.0,,0.275,,,27.0,K562
AATF,ENSG00000142937,RPS8,protein_coding,4,2,9,AATF:CH24,chr1,44777854,44777901,44777854,44777901.0,+,2.0,,0.275,,,27.0,K562
AATF,ENSG00000142937,RPS8,protein_coding,4,2,9,AATF:CH25,chr1,44778401,44778447,44778401,44778447.0,+,2.0,,0.275,,,27.0,K562
AATF,ENSG00000143569,UBAP2L,protein_coding,1,2,2,AATF:CH42,chr1,154259798,154259851,154259798,154259851.0,+,2.0,,,,,22.0,K562
AATF,ENSG00000144893,MED12L,protein_coding,1,1,1,AATF:CH414,chr3,151188131,151188131,151188131,151188131.0,+,1.0,,,,,16.0,K562
AATF,ENSG00000145425,RPS3A,protein_coding,1,1,1,AATF:CH438,chr4,151103830,151103869,151103830,151103869.0,+,1.0,,0.253,,,22.0,K562
AATF,ENSG00000145592,RPL37,protein_coding,1,2,2,AATF:CH442,chr5,40832646,40832708,40832646,40832708.0,-,2.0,,,,,20.0,K562
AATF,ENSG00000146540,C7orf50,protein_coding,1,2,2,AATF:CH488,chr7,1070855,1070916,1070855,1070916.0,-,2.0,,,,,25.0,K562
AATF,ENSG00000146963,LUC7L2,protein_coding,1,1,1,AATF:CH500,chr7,139360365,139360404,139360365,139360404.0,+,1.0,,,,,16.0,K562
AATF,ENSG00000147162,OGT,protein_coding,1,1,1,AATF:CH553,chrX,71574765,71574804,71574765,71574804.0,+,1.0,0.347,,,,13.0,K562
AATF,ENSG00000147274,RBMX,protein_coding,1,2,4,AATF:CH558,chrX,136879210,136879273,136879210,136879273.0,-,2.0,,,,,24.0,K562
AATF,ENSG00000147403,RPL10,protein_coding,1,2,2,AATF:CH566,chrX,154400333,154400372,154400333,154400372.0,+,2.0,-0.071,,,,20.0,K562
AATF,ENSG00000147454,SLC25A37,protein_coding,1,1,1,AATF:CH508,chr8,23570968,23571007,23570968,23571007.0,+,1.0,,,,,15.0,K562
AATF,ENSG00000148303,RPL7A,protein_coding,4,2,8,AATF:CH529,chr9,133349414,133349453,133349414,133349453.0,+,2.0,,0.192,,,24.0,K562
AATF,ENSG00000148303,RPL7A,protein_coding,4,2,8,AATF:CH530,chr9,133350107,133350159,133350107,133350159.0,+,2.0,,0.192,,,24.0,K562
AATF,ENSG00000148303,RPL7A,protein_coding,4,2,8,AATF:CH531,chr9,133350471,133350510,133350471,133350510.0,+,1.0,,0.192,,,24.0,K562
AATF,ENSG00000148303,RPL7A,protein_coding,4,2,8,AATF:CH532,chr9,133350871,133350924,133350871,133350924.0,+,2.0,,0.192,,,24.0,K562
AATF,ENSG00000149273,RPS3,protein_coding,2,2,6,AATF:CH103,chr11,75400391,75400446,75400391,75400446.0,+,2.0,,,,,25.0,K562
AATF,ENSG00000149273,RPS3,protein_coding,2,2,6,AATF:CH104,chr11,75404421,75404496,75404421,75404496.0,+,2.0,,,,,25.0,K562
AATF,ENSG00000149925,ALDOA,protein_coding,2,2,2,AATF:CH180,chr16,30065852,30065891,30065852,30065891.0,+,1.0,-0.634,,,,23.0,K562
AATF,ENSG00000149925,ALDOA,protein_coding,2,2,2,AATF:CH181,chr16,30068838,30068877,30068838,30068877.0,+,1.0,-0.634,,,,23.0,K562
AATF,ENSG00000153187,HNRNPU,protein_coding,1,1,1,AATF:CH59,chr1,244863364,244863403,244863364,244863403.0,-,1.0,,,,,26.0,K562
AATF,ENSG00000153207,AHCTF1,protein_coding,1,1,1,AATF:CH60,chr1,246931491,246931530,246931491,246931530.0,-,1.0,,-0.116,,,17.0,K562
AATF,ENSG00000153823,PID1,protein_coding,1,2,6,AATF:CH321,chr2,229180899,229180978,229180899,229180978.0,-,2.0,,,,,17.0,K562
AATF,ENSG00000154803,FLCN,protein_coding,1,1,1,AATF:CH208,chr17,17216890,17216929,17216890,17216929.0,-,1.0,,,,,12.0,K562
AATF,ENSG00000156482,RPL30,protein_coding,1,2,3,AATF:CH514,chr8,98042085,98042146,98042085,98042146.0,-,2.0,,,,,25.0,K562
AATF,ENSG00000156976,EIF4A2,protein_coding,5,2,10,AATF:CH421,chr3,186784805,186784864,186784805,186784864.0,+,2.0,0.317,,,,13.0,K562
AATF,ENSG00000156976,EIF4A2,protein_coding,5,2,10,AATF:CH422,chr3,186786358,186786358,186786358,186786358.0,+,1.0,0.317,,,,13.0,K562
AATF,ENSG00000156976,EIF4A2,protein_coding,5,2,10,AATF:CH423,chr3,186786675,186786814,186786675,186786814.0,+,2.0,0.317,,,,13.0,K562
AATF,ENSG00000156976,EIF4A2,protein_coding,5,2,10,AATF:CH424,chr3,186787381,186787421,186787381,186787421.0,+,2.0,0.317,,,,13.0,K562
AATF,ENSG00000156976,EIF4A2,protein_coding,5,2,10,AATF:CH425,chr3,186787646,186787685,186787646,186787685.0,+,1.0,0.317,,,,13.0,K562
AATF,ENSG00000157540,DYRK1A,protein_coding,1,1,1,AATF:CH384,chr21,37367855,37367894,37367855,37367894.0,+,1.0,,,,,17.0,K562
AATF,ENSG00000157800,SLC37A3,protein_coding,1,1,1,AATF:CH501,chr7,140386817,140386817,140386817,140386817.0,-,1.0,,,,,19.0,K562
AATF,ENSG00000157985,AGAP1,protein_coding,1,2,3,AATF:CH327,chr2,235511892,235512062,235511892,235512062.0,+,2.0,,,,,18.0,K562
AATF,ENSG00000160193,WDR4,protein_coding,1,2,4,AATF:CH385,chr21,42848346,42848674,42848346,42848674.0,-,2.0,,,,,27.0,K562
AATF,ENSG00000160209,PDXK,protein_coding,1,1,1,AATF:CH386,chr21,43750791,43750830,43750791,43750830.0,+,1.0,-0.353,,,,17.0,K562
AATF,ENSG00000161813,LARP4,protein_coding,1,2,3,AATF:CH122,chr12,50456718,50456723,50456718,50456723.0,+,2.0,,,,,10.0,K562
AATF,ENSG00000161960,EIF4A1,protein_coding,3,2,6,AATF:CH200,chr17,7574809,7574809,7574809,7574809.0,+,1.0,,,,,14.0,K562
AATF,ENSG00000161960,EIF4A1,protein_coding,3,2,6,AATF:CH201,chr17,7576892,7576934,7576892,7576934.0,+,2.0,,,,,14.0,K562
AATF,ENSG00000161960,EIF4A1,protein_coding,3,2,6,AATF:CH202,chr17,7577986,7578065,7577986,7578065.0,+,2.0,,,,,14.0,K562
AATF,ENSG00000162669,HFM1,protein_coding,1,2,2,AATF:CH29,chr1,91387534,91387573,91387534,91387573.0,-,2.0,,,,,14.0,K562
AATF,ENSG00000163046,ANKRD30BL,protein_coding,2,2,6,AATF:CH306,chr2,132254635,132254686,132254635,132254686.0,-,2.0,,,,,13.0,K562
AATF,ENSG00000163046,ANKRD30BL,protein_coding,2,2,6,AATF:CH307,chr2,132255225,132255310,132255225,132255310.0,-,2.0,,,,,13.0,K562
AATF,ENSG00000163811,WDR43,protein_coding,3,2,5,AATF:CH292,chr2,28913664,28913730,28913664,28913730.0,+,2.0,,,,,25.0,K562
AATF,ENSG00000163811,WDR43,protein_coding,3,2,5,AATF:CH293,chr2,28927088,28927127,28927088,28927127.0,+,1.0,,,,,25.0,K562
AATF,ENSG00000163811,WDR43,protein_coding,3,2,5,AATF:CH294,chr2,28927998,28928044,28927998,28928044.0,+,2.0,,,,,25.0,K562
AATF,ENSG00000163938,GNL3,protein_coding,2,1,2,AATF:CH411,chr3,52691387,52691426,52691387,52691426.0,+,1.0,,,,,20.0,K562
AATF,ENSG00000163938,GNL3,protein_coding,2,1,2,AATF:CH412,chr3,52692744,52692783,52692744,52692783.0,+,1.0,,,,,20.0,K562
AATF,ENSG00000164104,HMGB2,protein_coding,1,1,1,AATF:CH439,chr4,173332041,173332041,173332041,173332041.0,-,1.0,-0.489,,,,22.0,K562
AATF,ENSG00000164828,SUN1,protein_coding,2,2,7,AATF:CH486,chr7,892902,892902,892902,892902.0,+,1.0,,,,,15.0,K562
AATF,ENSG00000164828,SUN1,protein_coding,2,2,7,AATF:CH487,chr7,893259,893624,893259,893624.0,+,2.0,,,,,15.0,K562
AATF,ENSG00000166004,CEP295,protein_coding,1,2,5,AATF:CH108,chr11,93721517,93721830,93721517,93721830.0,+,2.0,,,,,17.0,K562
AATF,ENSG00000166012,TAF1D,protein_coding,4,2,13,AATF:CH109,chr11,93730531,93730575,93730531,93730575.0,-,2.0,0.395,,,,16.0,K562
AATF,ENSG00000166012,TAF1D,protein_coding,4,2,13,AATF:CH110,chr11,93730994,93731067,93730994,93731067.0,-,2.0,0.395,,,,16.0,K562
AATF,ENSG00000166012,TAF1D,protein_coding,4,2,13,AATF:CH111,chr11,93732371,93732413,93732371,93732413.0,-,2.0,0.395,,,,16.0,K562
AATF,ENSG00000166012,TAF1D,protein_coding,4,2,13,AATF:CH112,chr11,93733486,93733597,93733486,93733597.0,-,2.0,0.395,,,,16.0,K562
AATF,ENSG00000166441,RPL27A,protein_coding,2,2,5,AATF:CH70,chr11,8684254,8684320,8684254,8684320.0,+,1.0,,0.21,,,21.0,K562
AATF,ENSG00000166441,RPL27A,protein_coding,2,2,5,AATF:CH71,chr11,8685515,8685518,8685515,8685518.0,+,2.0,,0.21,,,21.0,K562
AATF,ENSG00000166747,AP1G1,protein_coding,1,1,1,AATF:CH189,chr16,71758397,71758436,71758397,71758436.0,-,1.0,,,,,16.0,K562
AATF,ENSG00000167110,GOLGA2,protein_coding,1,1,1,AATF:CH526,chr9,128262940,128262979,128262940,128262979.0,-,1.0,-0.326,,,,22.0,K562
AATF,ENSG00000167526,RPL13,protein_coding,1,2,2,AATF:CH197,chr16,89561443,89561484,89561443,89561484.0,+,2.0,,,,,21.0,K562
AATF,ENSG00000167658,EEF2,protein_coding,2,2,4,AATF:CH255,chr19,3979968,3980018,3979968,3980018.0,-,2.0,,,,,17.0,K562
AATF,ENSG00000167658,EEF2,protein_coding,2,2,4,AATF:CH256,chr19,3982500,3982549,3982500,3982549.0,-,2.0,,,,,17.0,K562
AATF,ENSG00000167721,TSR1,protein_coding,2,2,3,AATF:CH198,chr17,2329128,2329184,2329128,2329184.0,-,2.0,,,,,23.0,K562
