RBP,mRNA_ID_with_RBP,geneName,geneType,clusterNum,totalClipExpNum,totalClipSiteNum,clusterID,chromosome,narrowStart,narrowEnd,broadStart,broadEnd,strand,clipExpNum,HepG2(shRNA),K562(shRNA),HepG2(CRISPR),K562(CRISPR),pancancerNum,cellline/tissue
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15878,chr8,17544516,17544555,17544516,17544555.0,+,1.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15879,chr8,17548707,17548824,17548707,17548824.0,+,2.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15880,chr8,17551823,17551864,17551823,17551864.0,+,3.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15881,chr8,17554594,17554675,17554594,17554675.0,+,2.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15882,chr8,17562052,17562091,17562052,17562091.0,+,1.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15883,chr8,17564972,17565131,17564972,17565131.0,+,2.0,,,,,8.0,HeLa
ACIN1,ENSG00000003989,SLC7A2,protein_coding,9,4,14,ACIN1:CH15884,chr8,17569011,17569050,17569011,17569050.0,+,1.0,,,,,8.0,HeLa
ACIN1,ENSG00000004455,AK2,protein_coding,3,5,12,ACIN1:CH469,chr1,33008209,33008296,33008209,33008296.0,-,3.0,,,,,16.0,HeLa
ACIN1,ENSG00000004455,AK2,protein_coding,3,5,12,ACIN1:CH470,chr1,33010648,33010721,33010648,33010721.0,-,4.0,,,,,16.0,HeLa
ACIN1,ENSG00000004455,AK2,protein_coding,3,5,12,ACIN1:CH471,chr1,33013100,33013151,33013100,33013151.0,-,5.0,,,,,16.0,HeLa
ACIN1,ENSG00000004897,CDC27,protein_coding,2,3,4,ACIN1:CH7372,chr17,47151793,47151834,47151793,47151834.0,-,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000004897,CDC27,protein_coding,2,3,4,ACIN1:CH7373,chr17,47158609,47158655,47158609,47158655.0,-,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000004961,HCCS,protein_coding,3,1,3,ACIN1:CH17120,chrX,11112098,11112137,11112098,11112137.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000004961,HCCS,protein_coding,3,1,3,ACIN1:CH17121,chrX,11117324,11117363,11117324,11117363.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000004961,HCCS,protein_coding,3,1,3,ACIN1:CH17122,chrX,11121625,11121664,11121625,11121664.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8544,chr19,18846043,18846082,18846043,18846082.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8545,chr19,18850088,18850127,18850088,18850127.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8546,chr19,18852222,18852261,18852222,18852261.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8547,chr19,18862069,18862108,18862069,18862108.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8548,chr19,18867071,18867110,18867071,18867110.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005007,UPF1,protein_coding,6,1,6,ACIN1:CH8549,chr19,18867518,18867557,18867518,18867557.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000005022,SLC25A5,protein_coding,2,1,2,ACIN1:CH17575,chrX,119468452,119468491,119468452,119468491.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000005022,SLC25A5,protein_coding,2,1,2,ACIN1:CH17576,chrX,119469944,119469983,119469944,119469983.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000005194,CIAPIN1,protein_coding,1,1,1,ACIN1:CH6443,chr16,57440992,57440992,57440992,57440992.0,-,1.0,,,,,17.0,HeLa
ACIN1,ENSG00000006118,TMEM132A,protein_coding,1,1,1,ACIN1:CH3230,chr11,60932051,60932051,60932051,60932051.0,+,1.0,,,,,13.0,HeLa
ACIN1,ENSG00000006125,AP2B1,protein_coding,3,1,3,ACIN1:CH7117,chr17,35598239,35598278,35598239,35598278.0,+,1.0,,,,,15.0,HeLa
ACIN1,ENSG00000006125,AP2B1,protein_coding,3,1,3,ACIN1:CH7118,chr17,35608266,35608305,35608266,35608305.0,+,1.0,,,,,15.0,HeLa
ACIN1,ENSG00000006125,AP2B1,protein_coding,3,1,3,ACIN1:CH7119,chr17,35724295,35724334,35724295,35724334.0,+,1.0,,,,,15.0,HeLa
ACIN1,ENSG00000006634,DBF4,protein_coding,2,2,2,ACIN1:CH15027,chr7,87878174,87878174,87878174,87878174.0,+,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000006634,DBF4,protein_coding,2,2,2,ACIN1:CH15028,chr7,87888122,87888161,87888122,87888161.0,+,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15404,chr7,112450717,112450756,112450717,112450756.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15405,chr7,112456015,112456073,112456015,112456073.0,+,2.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15406,chr7,112458929,112458968,112458929,112458968.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15407,chr7,112461863,112462062,112461863,112462062.0,+,5.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15408,chr7,112467990,112468042,112467990,112468042.0,+,2.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15409,chr7,112472263,112472302,112472263,112472302.0,+,2.0,,,,,18.0,HeLa
ACIN1,ENSG00000006652,IFRD1,protein_coding,7,5,14,ACIN1:CH15410,chr7,112472803,112472842,112472803,112472842.0,+,1.0,,,,,18.0,HeLa
ACIN1,ENSG00000007080,CCDC124,protein_coding,2,1,2,ACIN1:CH8527,chr19,17942664,17942703,17942664,17942703.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000007080,CCDC124,protein_coding,2,1,2,ACIN1:CH8528,chr19,17943911,17943950,17943911,17943950.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000007168,PAFAH1B1,protein_coding,3,1,3,ACIN1:CH6748,chr17,2593646,2593685,2593646,2593685.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000007168,PAFAH1B1,protein_coding,3,1,3,ACIN1:CH6749,chr17,2667037,2667076,2667037,2667076.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000007168,PAFAH1B1,protein_coding,3,1,3,ACIN1:CH6750,chr17,2680210,2680249,2680210,2680249.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000007392,LUC7L,protein_coding,3,3,4,ACIN1:CH6066,chr16,206012,206051,206012,206051.0,-,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000007392,LUC7L,protein_coding,3,3,4,ACIN1:CH6067,chr16,220678,220730,220678,220730.0,-,2.0,,,,,30.0,HeLa
ACIN1,ENSG00000007392,LUC7L,protein_coding,3,3,4,ACIN1:CH6068,chr16,228245,228284,228245,228284.0,-,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000008083,JARID2,protein_coding,1,1,1,ACIN1:CH13975,chr6,15277170,15277170,15277170,15277170.0,+,1.0,,,,,26.0,HeLa
ACIN1,ENSG00000008086,CDKL5,protein_coding,1,1,1,ACIN1:CH17161,chrX,18470341,18470380,18470341,18470380.0,+,1.0,,,,,23.0,HeLa
ACIN1,ENSG00000008394,MGST1,protein_coding,1,1,1,ACIN1:CH4043,chr12,16357618,16357657,16357618,16357657.0,+,1.0,,,,,17.0,HeLa
ACIN1,ENSG00000008710,PKD1,protein_coding,2,1,2,ACIN1:CH6140,chr16,2097264,2097303,2097264,2097303.0,-,1.0,,,,,27.0,HeLa
ACIN1,ENSG00000008710,PKD1,protein_coding,2,1,2,ACIN1:CH6141,chr16,2105792,2105831,2105792,2105831.0,-,1.0,,,,,27.0,HeLa
ACIN1,ENSG00000008952,SEC62,protein_coding,1,1,1,ACIN1:CH11961,chr3,169982839,169982878,169982839,169982878.0,+,1.0,,,,,12.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1168,chr1,114717288,114717510,114717288,114717510.0,-,3.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1169,chr1,114717945,114717984,114717945,114717984.0,-,1.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1170,chr1,114719640,114719751,114719640,114719751.0,-,4.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1171,chr1,114720231,114720231,114720231,114720231.0,-,1.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1172,chr1,114720541,114720596,114720541,114720596.0,-,3.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1173,chr1,114723908,114723978,114723908,114723978.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1174,chr1,114725236,114725307,114725236,114725307.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1175,chr1,114726271,114726310,114726271,114726310.0,-,1.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1176,chr1,114726988,114727046,114726988,114727046.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1177,chr1,114730270,114730319,114730270,114730319.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1178,chr1,114732659,114732760,114732659,114732760.0,-,3.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1179,chr1,114733749,114733817,114733749,114733817.0,-,4.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1180,chr1,114734019,114734058,114734019,114734058.0,-,1.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1181,chr1,114734468,114734507,114734468,114734507.0,-,1.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1182,chr1,114736786,114736832,114736786,114736832.0,-,5.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1183,chr1,114737982,114738022,114737982,114738022.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1184,chr1,114739695,114739744,114739695,114739744.0,-,3.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1185,chr1,114749846,114750130,114749846,114750130.0,-,4.0,,,,,14.0,HeLa
ACIN1,ENSG00000009307,CSDE1,protein_coding,19,6,47,ACIN1:CH1186,chr1,114757930,114757969,114757930,114757969.0,-,2.0,,,,,14.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15797,chr7,157139275,157139314,157139275,157139314.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15798,chr7,157154737,157154776,157154737,157154776.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15799,chr7,157159283,157159322,157159283,157159322.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15800,chr7,157163816,157163857,157163816,157163857.0,+,2.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15801,chr7,157169075,157169114,157169075,157169114.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15802,chr7,157170402,157170441,157170402,157170441.0,+,3.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15803,chr7,157174940,157174979,157174940,157174979.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15804,chr7,157181537,157181576,157181537,157181576.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15805,chr7,157182226,157182265,157182226,157182265.0,+,2.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15806,chr7,157183942,157183981,157183942,157183981.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15807,chr7,157188913,157188952,157188913,157188952.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15808,chr7,157192843,157192882,157192843,157192882.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15809,chr7,157201747,157201807,157201747,157201807.0,+,2.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15810,chr7,157207486,157207525,157207486,157207525.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15811,chr7,157207734,157207838,157207734,157207838.0,+,4.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15812,chr7,157215921,157215960,157215921,157215960.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15813,chr7,157216909,157216969,157216909,157216969.0,+,5.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15814,chr7,157223305,157223344,157223305,157223344.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15815,chr7,157225408,157225505,157225408,157225505.0,+,4.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15816,chr7,157231181,157231220,157231181,157231220.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15817,chr7,157248411,157248450,157248411,157248450.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15818,chr7,157254233,157254300,157254233,157254300.0,+,5.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15819,chr7,157256958,157256997,157256958,157256997.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15820,chr7,157259987,157260026,157259987,157260026.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009335,UBE3C,protein_coding,25,6,44,ACIN1:CH15821,chr7,157267610,157267649,157267610,157267649.0,+,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000009413,REV3L,protein_coding,1,1,1,ACIN1:CH14401,chr6,111376320,111376359,111376320,111376359.0,-,1.0,,,,,29.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7092,chr17,32350236,32350286,32350236,32350286.0,+,3.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7093,chr17,32351805,32351859,32351805,32351859.0,+,3.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7094,chr17,32358588,32358629,32358588,32358629.0,+,2.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7095,chr17,32360651,32360799,32360651,32360799.0,+,5.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7096,chr17,32361458,32361527,32361458,32361527.0,+,2.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7097,chr17,32365355,32365409,32365355,32365409.0,+,4.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7098,chr17,32367852,32367891,32367852,32367891.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7099,chr17,32369281,32369668,32369281,32369668.0,+,3.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7100,chr17,32370038,32370077,32370038,32370077.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7101,chr17,32374855,32374894,32374855,32374894.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7102,chr17,32377920,32377992,32377920,32377992.0,+,3.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7103,chr17,32379115,32379154,32379115,32379154.0,+,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000010244,ZNF207,protein_coding,13,6,34,ACIN1:CH7104,chr17,32380522,32380563,32380522,32380563.0,+,2.0,,,,,30.0,HeLa
ACIN1,ENSG00000010292,NCAPD2,protein_coding,3,6,8,ACIN1:CH3882,chr12,6495128,6495167,6495128,6495167.0,+,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000010292,NCAPD2,protein_coding,3,6,8,ACIN1:CH3883,chr12,6510488,6510552,6510488,6510552.0,+,5.0,,,,,25.0,HeLa
ACIN1,ENSG00000010292,NCAPD2,protein_coding,3,6,8,ACIN1:CH3884,chr12,6526132,6526132,6526132,6526132.0,+,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14659,chr7,5645256,5645295,5645256,5645295.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14660,chr7,5652440,5652479,5652440,5652479.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14661,chr7,5711747,5711786,5711747,5711786.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14662,chr7,5715133,5715172,5715133,5715172.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14663,chr7,5730758,5730801,5730758,5730801.0,-,2.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14664,chr7,5739313,5739352,5739313,5739352.0,-,2.0,,,,,28.0,HeLa
ACIN1,ENSG00000011275,RNF216,protein_coding,7,3,9,ACIN1:CH14665,chr7,5752872,5752911,5752872,5752911.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8009,chr19,797451,797490,797451,797490.0,+,1.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8010,chr19,804149,804347,804149,804347.0,+,1.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8011,chr19,804850,804919,804850,804919.0,+,4.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8012,chr19,806507,806546,806507,806546.0,+,1.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8013,chr19,806748,806934,806748,806934.0,+,2.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8014,chr19,807463,807656,807463,807656.0,+,2.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8015,chr19,808357,808638,808357,808638.0,+,2.0,,,,,29.0,HeLa
ACIN1,ENSG00000011304,PTBP1,protein_coding,8,4,16,ACIN1:CH8016,chr19,810873,810912,810873,810912.0,+,1.0,,,,,29.0,HeLa
ACIN1,ENSG00000011405,PIK3C2A,protein_coding,5,4,5,ACIN1:CH3078,chr11,17091330,17091369,17091330,17091369.0,-,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011405,PIK3C2A,protein_coding,5,4,5,ACIN1:CH3079,chr11,17122780,17122780,17122780,17122780.0,-,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011405,PIK3C2A,protein_coding,5,4,5,ACIN1:CH3080,chr11,17129427,17129466,17129427,17129466.0,-,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011405,PIK3C2A,protein_coding,5,4,5,ACIN1:CH3081,chr11,17135036,17135036,17135036,17135036.0,-,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011405,PIK3C2A,protein_coding,5,4,5,ACIN1:CH3082,chr11,17150573,17150612,17150573,17150612.0,-,1.0,,,,,25.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14785,chr7,36399131,36399170,36399131,36399170.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14786,chr7,36406308,36406347,36406308,36406347.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14787,chr7,36407872,36407872,36407872,36407872.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14788,chr7,36410650,36410689,36410650,36410689.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14789,chr7,36411104,36411143,36411104,36411143.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14790,chr7,36415778,36415817,36415778,36415817.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14791,chr7,36419275,36419464,36419275,36419464.0,+,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14792,chr7,36420663,36420702,36420663,36420702.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14793,chr7,36421842,36421962,36421842,36421962.0,+,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14794,chr7,36422662,36422706,36422662,36422706.0,+,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14795,chr7,36424119,36424163,36424119,36424163.0,+,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14796,chr7,36424693,36424739,36424693,36424739.0,+,3.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14797,chr7,36426007,36426046,36426007,36426046.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14798,chr7,36426957,36427016,36426957,36427016.0,+,3.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14799,chr7,36443818,36443857,36443818,36443857.0,+,1.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14800,chr7,36449673,36449811,36449673,36449811.0,+,3.0,,,,,22.0,HeLa
ACIN1,ENSG00000011426,ANLN,protein_coding,17,6,30,ACIN1:CH14801,chr7,36452499,36452540,36452499,36452540.0,+,2.0,,,,,22.0,HeLa
ACIN1,ENSG00000011566,MAP4K3,protein_coding,3,4,4,ACIN1:CH9247,chr2,39288029,39288029,39288029,39288029.0,-,1.0,,,,,26.0,HeLa
ACIN1,ENSG00000011566,MAP4K3,protein_coding,3,4,4,ACIN1:CH9248,chr2,39313347,39313386,39313347,39313386.0,-,1.0,,,,,26.0,HeLa
ACIN1,ENSG00000011566,MAP4K3,protein_coding,3,4,4,ACIN1:CH9249,chr2,39325566,39325612,39325566,39325612.0,-,2.0,,,,,26.0,HeLa
ACIN1,ENSG00000012048,BRCA1,protein_coding,1,1,1,ACIN1:CH7299,chr17,43092051,43092090,43092051,43092090.0,-,1.0,,,,,24.0,HeLa
ACIN1,ENSG00000013375,PGM3,protein_coding,2,2,3,ACIN1:CH14309,chr6,83171977,83171977,83171977,83171977.0,-,1.0,,,,,19.0,HeLa
ACIN1,ENSG00000013375,PGM3,protein_coding,2,2,3,ACIN1:CH14310,chr6,83187041,83187086,83187041,83187086.0,-,2.0,,,,,19.0,HeLa
ACIN1,ENSG00000013441,CLK1,protein_coding,4,3,5,ACIN1:CH9989,chr2,200853940,200853979,200853940,200853979.0,-,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000013441,CLK1,protein_coding,4,3,5,ACIN1:CH9990,chr2,200856716,200856755,200856716,200856755.0,-,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000013441,CLK1,protein_coding,4,3,5,ACIN1:CH9991,chr2,200857774,200857813,200857774,200857813.0,-,1.0,,,,,30.0,HeLa
ACIN1,ENSG00000013441,CLK1,protein_coding,4,3,5,ACIN1:CH9992,chr2,200861067,200861308,200861067,200861308.0,-,2.0,,,,,30.0,HeLa
ACIN1,ENSG00000014641,MDH1,protein_coding,1,1,1,ACIN1:CH9459,chr2,63599246,63599285,63599246,63599285.0,+,1.0,,,,,17.0,HeLa
ACIN1,ENSG00000014824,SLC30A9,protein_coding,1,1,1,ACIN1:CH12292,chr4,42049408,42049447,42049408,42049447.0,+,1.0,,,,,17.0,HeLa
ACIN1,ENSG00000015133,CCDC88C,protein_coding,1,1,1,ACIN1:CH5410,chr14,91417684,91417723,91417684,91417723.0,-,1.0,,,,,28.0,HeLa
ACIN1,ENSG00000020256,ZFP64,protein_coding,1,1,1,ACIN1:CH10532,chr20,52088855,52088855,52088855,52088855.0,-,1.0,,,,,23.0,HeLa
